MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
58591.349560,r,19.047,,limit,,
58587.372928,g,16.512,0.055,negative,,
58587.267090,r,18.979,,limit,,
58584.318370,r,20.425,,limit,,
58584.273912,g,16.499,0.046,negative,,
58580.287120,r,20.657,,limit,,
58580.261366,g,16.490,0.047,negative,,
58575.286840,g,16.480,0.050,negative,,
58575.237050,r,18.380,,limit,,
58572.307940,r,20.104,,limit,,
58572.261435,g,16.500,0.053,negative,,
58567.259664,g,16.454,0.049,negative,,
58567.248634,r,20.714,0.209,positive,,
58562.308322,g,16.570,0.050,negative,,
58559.319213,g,16.536,0.052,negative,,
58559.256000,r,20.065,,limit,,
58556.366458,g,16.527,0.038,negative,,
58546.268252,g,16.477,0.065,negative,,
58546.268252,g,16.477,0.065,negative,,
58543.362740,r,20.756,,limit,,
58543.310544,g,16.482,0.044,negative,,
58538.353080,r,19.264,,limit,,
58538.321458,g,16.449,0.066,negative,,
58534.397800,r,18.842,,limit,,
58534.289664,g,16.461,0.053,negative,,
58526.493060,r,19.589,,limit,,
58526.446030,g,16.481,0.040,negative,,
58522.534838,r,20.108,0.146,positive,,
58522.484109,g,16.485,0.044,negative,,
58514.472361,g,16.473,0.082,negative,,
58514.425579,r,19.877,0.217,positive,,
58511.450521,g,16.477,0.066,negative,,
58508.537870,g,16.512,0.037,negative,,
58508.472882,r,19.695,0.186,positive,,
58505.448484,g,16.526,0.045,negative,,
58502.475532,g,16.531,0.036,negative,,
58494.494479,g,16.509,0.047,negative,,
58494.449873,r,19.580,0.115,positive,,
58491.538785,r,19.584,0.110,positive,,
58491.470961,g,16.501,0.037,negative,,
58486.536157,g,16.508,0.042,negative,,
58486.486424,r,19.417,0.100,positive,,
58480.556632,r,19.390,0.147,positive,,
58480.516134,g,16.538,0.047,negative,,
58474.493310,r,19.106,0.119,positive,,
58471.550949,r,19.334,0.091,positive,,
58471.508692,g,16.491,0.042,negative,,
58467.488770,g,19.572,,limit,,
58464.512153,g,16.534,0.041,negative,,
58461.488854,g,16.560,0.052,negative,,
58450.525880,r,19.038,0.092,positive,,
58450.515081,g,16.501,0.046,negative,,
58447.472836,r,19.052,0.143,positive,,
58443.474826,r,19.027,0.095,positive,,
58440.548241,r,18.958,0.082,positive,,
58440.488333,g,16.522,0.044,negative,,
58432.552026,r,18.928,0.086,positive,,
58432.489676,g,16.507,0.046,negative,,
58429.473993,g,16.503,0.051,negative,,
58426.546088,r,18.906,0.095,positive,,
58426.490799,g,16.546,0.042,negative,,
58423.546238,r,18.861,0.104,positive,,
58423.493368,g,16.532,0.043,negative,,
58348.158241,g,16.502,0.045,negative,,
58336.201921,r,17.931,0.061,positive,,
58336.179607,g,16.496,0.056,negative,,
58319.211401,r,16.271,0.034,positive,,
58301.177928,r,15.660,0.028,positive,,
58298.258495,r,15.627,0.027,positive,,
58295.239965,r,15.555,0.030,positive,,
58295.195393,g,18.599,0.117,positive,,
58292.237107,r,15.519,0.033,positive,,
58292.201921,g,18.370,0.098,positive,,
58288.248982,r,15.518,0.036,positive,,
58288.218889,g,18.386,0.133,positive,,
