MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
59985.450625,g,18.741,0.106,negative,,
59983.415197,g,17.556,,limit,,
59977.454039,g,18.772,0.113,negative,,
59977.436944,r,16.257,0.042,negative,,
59971.464005,r,16.233,0.037,negative,,
59971.453090,g,18.786,0.145,negative,,
59969.513681,g,18.729,0.089,negative,,
59969.452095,r,16.225,0.042,negative,,
59967.492731,g,18.712,0.123,negative,,
59967.480058,r,16.277,0.026,negative,,
59957.518264,r,16.247,0.052,negative,,
59957.490532,g,18.695,0.103,negative,,
59951.520579,r,16.226,0.034,negative,,
59889.136771,r,16.228,0.043,negative,,
59889.125382,g,18.659,0.134,negative,,
59887.141482,r,16.235,0.033,negative,,
59873.136748,r,16.226,0.042,negative,,
59873.123391,g,18.760,0.101,negative,,
59871.179201,r,16.230,0.035,negative,,
59871.123206,g,18.782,0.097,negative,,
59869.136759,g,18.789,0.086,negative,,
59866.184722,r,16.227,0.038,negative,,
59866.137523,g,18.715,0.089,negative,,
59864.153287,g,18.681,0.114,negative,,
59862.181400,g,19.167,,limit,,
59862.137604,r,16.234,0.047,negative,,
59860.153113,r,16.223,0.048,negative,,
59858.176157,r,16.239,0.055,negative,,
59858.155602,g,18.716,0.111,negative,,
59856.183854,r,16.231,0.042,negative,,
59853.194699,r,16.233,0.046,negative,,
59853.136551,g,18.730,0.076,negative,,
59849.196285,g,18.698,0.098,negative,,
59849.131806,r,16.225,0.043,negative,,
59847.183901,r,16.215,0.040,negative,,
59847.162882,g,18.756,0.084,negative,,
59845.217986,g,18.729,0.083,negative,,
59845.155324,r,16.217,0.040,negative,,
59843.199607,g,18.791,0.087,negative,,
59843.181319,r,16.226,0.038,negative,,
59841.194525,g,18.736,0.079,negative,,
59839.176227,g,18.750,0.072,negative,,
59829.159919,r,16.238,0.040,negative,,
59827.305174,r,16.239,0.034,negative,,
59827.255729,g,18.711,0.120,negative,,
59825.296157,g,18.724,0.097,negative,,
59825.175880,r,16.239,0.044,negative,,
59823.308935,g,18.716,0.089,negative,,
59823.267303,r,16.232,0.033,negative,,
59819.203762,r,16.254,0.047,negative,,
59819.163264,g,18.758,0.079,negative,,
59817.204468,r,16.235,0.046,negative,,
59817.187512,g,18.739,0.088,negative,,
59815.204039,g,18.766,0.083,negative,,
59815.186424,r,16.224,0.043,negative,,
59813.282292,g,18.727,0.090,negative,,
59813.184838,r,16.235,0.037,negative,,
59811.341123,r,16.227,0.056,negative,,
59809.344722,g,18.719,0.110,negative,,
59809.299097,r,16.227,0.051,negative,,
59807.304005,r,16.226,0.050,negative,,
59807.261933,g,18.757,0.078,negative,,
59805.242882,g,18.256,,limit,,
59805.203773,r,16.223,0.050,negative,,
59801.208148,r,16.243,0.045,negative,,
59797.384410,g,18.731,0.062,negative,,
59797.345289,r,16.219,0.048,negative,,
59794.325567,g,18.786,0.090,negative,,
