MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
58974.316528,r,17.261,0.047,negative,,
58974.283472,r,17.194,0.047,negative,,
58973.334769,r,17.199,0.051,negative,,
58972.379074,r,17.207,0.055,negative,,
58972.288866,g,20.343,0.279,negative,,
58971.419236,g,20.257,0.202,negative,,
58971.379931,r,17.193,0.050,negative,,
58970.395069,r,17.189,0.051,negative,,
58969.381840,g,18.457,,limit,,
58969.375359,r,17.182,0.210,negative,,
58968.379583,r,17.195,0.052,negative,,
58968.291424,g,20.324,0.216,negative,,
58967.359699,r,17.188,0.049,negative,,
58967.291157,g,20.080,0.167,negative,,
58966.416875,g,20.176,0.151,negative,,
58966.357581,r,17.213,0.057,negative,,
58966.352708,r,17.238,0.063,negative,,
58965.401354,g,20.175,0.167,negative,,
58965.350185,r,17.192,0.049,negative,,
58964.404965,r,17.171,0.053,negative,,
58964.357512,g,20.114,0.208,negative,,
58963.424792,g,20.258,0.214,negative,,
58963.372570,g,20.704,,limit,,
58963.372569,g,20.361,0.218,negative,,
58962.374572,g,20.179,0.179,negative,,
58962.331667,r,17.200,0.044,negative,,
58961.401343,r,17.240,0.052,negative,,
58956.377361,g,20.191,0.170,negative,,
58956.351134,r,17.144,0.058,negative,,
58955.420093,r,17.200,0.036,negative,,
58954.460822,r,17.194,0.049,negative,,
58954.396412,g,20.250,0.238,negative,,
58944.437550,g,19.649,,limit,,
58943.463924,r,17.218,0.049,negative,,
58943.419490,g,20.027,,limit,,
58939.441600,g,19.518,,limit,,
58939.433495,r,17.237,0.111,negative,,
58936.462813,g,20.277,0.185,negative,,
58936.440764,r,17.195,0.051,negative,,
58914.519028,r,17.194,0.053,negative,,
58914.481481,g,20.046,0.297,negative,,
58911.524005,g,20.154,0.227,negative,,
58911.497268,r,17.245,0.048,negative,,
58906.522882,g,19.972,0.262,negative,,
58906.520197,r,17.241,0.057,negative,,
58903.524583,g,20.067,0.168,negative,,
58903.497789,r,17.203,0.044,negative,,
58898.518102,r,17.186,0.062,negative,,
58893.523426,r,17.180,0.048,negative,,
58890.544510,g,19.014,,limit,,
58890.481701,r,17.201,0.060,negative,,
58887.534745,r,17.204,0.054,negative,,
58887.461550,g,19.304,,limit,,
58884.558056,r,17.222,0.052,negative,,
58884.465393,g,19.718,0.208,negative,,
58881.544803,r,17.200,0.059,negative,,
58881.521181,g,20.085,0.215,negative,,
58878.560463,r,17.231,0.047,negative,,
58878.540914,g,20.221,0.246,negative,,
58875.555069,r,17.190,0.058,negative,,
58875.482801,g,19.859,0.248,negative,,
58872.560046,r,17.202,0.057,negative,,
58872.444352,g,20.094,0.222,negative,,
58864.520301,r,17.195,0.051,negative,,
58864.462630,g,18.930,,limit,,
58861.544502,r,17.241,0.055,negative,,
58861.504470,g,19.075,,limit,,
58856.565752,r,17.207,0.051,negative,,
58856.547708,g,20.253,0.269,negative,,
58853.537836,g,20.278,0.300,negative,,
58850.558357,g,19.985,0.251,negative,,
58850.507732,r,17.238,0.058,negative,,
58749.114063,r,17.207,0.045,negative,,
58737.174769,r,17.178,0.041,negative,,
58734.170509,g,19.824,0.255,negative,,
58734.126979,r,17.229,0.050,negative,,
58726.163357,g,20.123,0.237,negative,,
58726.138553,r,17.226,0.051,negative,,
58723.153542,g,20.052,0.250,negative,,
58718.156863,g,20.169,0.249,negative,,
58718.143854,r,17.258,0.049,negative,,
58712.238356,r,17.181,0.061,negative,,
58712.149421,g,19.957,0.258,negative,,
58708.175210,g,19.726,,limit,,
58705.250080,g,19.460,,limit,,
58705.163380,r,17.192,0.052,negative,,
58701.158368,r,17.157,0.060,negative,,
58698.195890,g,17.877,,limit,,
58698.177072,r,17.199,0.055,negative,,
58693.234688,g,19.987,0.188,negative,,
58690.194329,g,20.143,0.168,negative,,
58690.171296,r,17.186,0.049,negative,,
58687.166980,r,17.524,,limit,,
58684.205752,g,20.431,0.217,negative,,
58684.186412,r,17.186,0.052,negative,,
58681.248588,r,17.204,0.063,negative,,
58681.168000,g,19.424,,limit,,
58678.270130,g,19.502,,limit,,
58678.194016,r,17.191,0.062,negative,,
58675.299919,g,19.977,0.344,negative,,
58675.234317,r,17.223,0.053,negative,,
58672.193843,r,17.199,0.055,negative,,
58672.182110,g,20.486,,limit,,
58669.184294,r,17.206,0.049,negative,,
58666.257558,r,17.198,0.070,negative,,
58663.212708,g,20.294,0.188,negative,,
58663.191099,r,17.232,0.039,negative,,
58660.233264,r,17.206,0.075,negative,,
58657.255810,r,17.189,0.045,negative,,
58657.211458,g,20.129,0.184,negative,,
58653.275300,g,19.686,,limit,,
58650.273657,r,17.175,0.068,negative,,
58650.192200,g,19.190,,limit,,
58647.251424,r,17.219,0.069,negative,,
58647.212650,g,20.087,0.300,negative,,
58644.254340,r,17.223,0.061,negative,,
58644.209421,g,19.985,0.200,negative,,
58641.275104,r,17.218,0.051,negative,,
58641.190880,g,20.513,,limit,,
58638.317245,g,20.311,0.164,negative,,
58638.270961,r,17.215,0.048,negative,,
58635.291192,r,17.190,0.061,negative,,
58635.213290,g,20.858,,limit,,
58632.342130,g,20.263,0.208,negative,,
58632.272905,r,17.212,0.051,negative,,
58628.331157,r,17.207,0.041,negative,,
58619.335150,r,17.279,0.062,negative,,
58619.269470,g,18.962,,limit,,
58616.360787,r,17.195,0.044,negative,,
58616.274180,g,19.999,,limit,,
58612.336968,r,17.181,0.063,negative,,
58612.294653,g,20.375,0.208,negative,,
58606.357442,r,17.199,0.046,negative,,
58596.440270,g,19.742,,limit,,
58596.331528,r,17.185,0.049,negative,,
58592.439780,g,19.071,,limit,,
58589.396570,g,15.861,,limit,,
58589.336273,r,17.185,0.169,negative,,
58586.356586,r,17.194,0.047,negative,,
58583.374097,g,19.953,0.219,negative,,
58583.351401,r,17.226,0.058,negative,,
58580.479051,r,17.202,0.046,negative,,
58580.457002,g,20.073,0.215,negative,,
58575.376192,r,17.183,0.087,negative,,
58575.335232,g,20.497,0.191,negative,,
58572.457766,r,17.199,0.055,negative,,
58572.380720,g,20.014,,limit,,
58568.338634,r,17.102,0.117,negative,,
58547.520949,r,17.205,0.050,negative,,
58547.416574,g,20.020,0.180,negative,,
58543.505208,g,20.185,0.232,negative,,
58543.505208,g,20.185,0.232,negative,,
58543.460810,r,17.209,0.042,negative,,
58543.460810,r,17.209,0.042,negative,,
58539.399770,g,19.171,,limit,,
58539.371921,r,17.144,0.048,negative,,
58526.545190,g,20.097,,limit,,
58526.524062,r,17.246,0.051,negative,,
58522.546713,r,17.251,0.066,negative,,
58522.518009,g,20.261,0.323,negative,,
58511.502569,g,20.260,0.272,negative,,
58508.517292,r,17.254,0.042,negative,,
58507.538320,g,19.598,,limit,,
58505.468810,g,18.451,,limit,,
58502.471180,g,18.441,,limit,,
58491.515340,g,19.877,,limit,,
58487.548727,r,17.226,0.058,negative,,
58481.555961,r,17.267,0.043,negative,,
58480.527820,g,19.140,,limit,,
58476.536204,r,17.249,0.046,negative,,
58468.545690,g,20.106,,limit,,
58468.538611,r,17.253,0.051,negative,,
58365.145857,r,17.358,0.060,negative,,
58362.141343,r,17.381,0.053,negative,,
58352.228854,r,17.354,0.061,negative,,
58346.171551,r,17.391,0.056,negative,,
58343.152651,r,17.407,0.052,negative,,
58339.154063,r,17.429,0.062,negative,,
58336.207859,r,17.434,0.053,negative,,
58333.165359,r,17.455,0.060,negative,,
58330.296574,r,17.361,0.056,negative,,
58327.278183,r,17.456,0.088,negative,,
58315.237708,r,17.498,0.078,negative,,
58307.207488,r,17.522,0.064,negative,,
58298.269780,r,17.544,0.076,negative,,
58294.271111,r,17.588,0.063,negative,,
58291.254572,r,17.546,0.060,negative,,
58288.254479,r,17.574,0.068,negative,,
58279.254155,r,17.584,0.028,negative,,
58276.296447,r,17.542,0.028,negative,,
