MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
58891.149931,g,19.944,0.297,negative,,
58891.106401,r,19.071,0.116,negative,,
58887.105845,r,19.076,0.115,negative,,
58884.126782,r,19.032,0.239,negative,,
58884.097570,g,18.583,,limit,,
58881.145764,g,19.848,0.284,negative,,
58881.111609,r,19.014,0.145,negative,,
58878.144074,r,19.129,0.205,negative,,
58875.160845,g,19.725,0.142,negative,,
58872.172396,g,19.739,0.155,negative,,
58872.110243,r,19.039,0.114,negative,,
58862.198704,r,19.087,0.105,negative,,
58862.142384,g,19.792,0.158,negative,,
58861.229317,r,19.017,0.170,negative,,
58859.105950,g,19.241,,limit,,
58854.127210,r,19.155,,limit,,
58854.099500,g,18.863,,limit,,
58850.168021,g,19.815,0.215,negative,,
58850.126270,r,18.229,,limit,,
58837.232847,r,19.055,0.090,negative,,
58837.128148,g,19.771,0.150,negative,,
58833.229062,r,19.059,0.123,negative,,
58833.174590,g,19.986,,limit,,
58829.233100,r,15.965,,limit,,
58820.255370,r,16.120,,limit,,
58812.317465,g,19.770,0.174,negative,,
58812.229942,r,18.989,0.097,negative,,
58803.294479,r,19.022,0.135,negative,,
58803.229420,g,19.037,,limit,,
58797.333704,r,18.858,0.138,negative,,
58797.210914,g,19.116,0.251,negative,,
58793.361366,r,19.043,0.089,negative,,
58790.293380,g,19.738,0.207,negative,,
58787.356840,g,19.256,,limit,,
58784.399480,g,19.263,,limit,,
58781.391794,g,19.933,0.299,negative,,
58781.315540,r,18.816,,limit,,
58778.374640,r,19.677,,limit,,
58775.339722,r,19.153,0.133,negative,,
58772.357040,r,18.343,,limit,,
58772.334990,g,18.669,,limit,,
58769.483550,g,18.510,,limit,,
58769.341921,r,18.966,0.164,negative,,
58766.488472,r,19.096,0.098,negative,,
58766.397280,g,19.874,0.195,negative,,
58763.414456,g,19.748,0.147,negative,,
58763.355637,r,19.082,0.104,negative,,
58760.377338,g,19.900,0.199,negative,,
58760.329363,r,19.069,0.099,negative,,
58757.517118,r,18.999,0.097,negative,,
58757.418993,g,19.782,0.202,negative,,
58750.460868,r,19.016,0.128,negative,,
58750.396701,g,19.924,0.225,negative,,
58747.482095,g,19.910,0.219,negative,,
58747.438727,r,18.920,0.084,negative,,
58744.483070,g,18.955,,limit,,
58744.418518,r,18.989,0.168,negative,,
58741.499780,g,19.333,0.242,negative,,
58741.420046,r,18.881,0.138,negative,,
58738.440310,g,19.536,,limit,,
58735.481227,r,19.044,0.114,negative,,
58735.438924,g,19.756,0.176,negative,,
58732.437986,g,19.778,0.159,negative,,
58727.515162,r,19.037,0.128,negative,,
58727.459549,g,19.739,0.179,negative,,
58724.481817,r,19.000,0.135,negative,,
58724.461181,g,19.852,0.174,negative,,
58717.479931,r,19.119,0.126,negative,,
58717.440579,g,19.594,0.206,negative,,
58714.501830,g,19.517,,limit,,
58714.420590,r,19.498,,limit,,
58711.423565,r,18.972,0.127,negative,,
58707.440556,g,19.838,0.155,negative,,
58704.438981,g,20.009,0.175,negative,,
58698.483079,r,19.074,0.108,negative,,
58698.461030,g,20.498,,limit,,
58695.480764,r,19.041,0.108,negative,,
58695.442396,g,19.841,0.163,negative,,
58692.486852,r,19.024,0.099,negative,,
58540.129769,g,19.718,0.159,negative,,
58540.110961,r,19.037,0.100,negative,,
58514.186898,g,19.792,0.229,negative,,
58510.147824,g,19.691,0.197,negative,,
58510.110058,r,19.302,0.148,negative,,
58507.236204,r,19.058,0.196,negative,,
58507.148310,g,19.942,0.181,negative,,
58503.127465,r,19.190,0.140,negative,,
58494.162697,g,20.173,0.199,negative,,
58494.106586,r,19.198,0.125,negative,,
58491.163854,g,19.955,0.188,negative,,
58491.106018,r,19.187,0.108,negative,,
58487.148854,g,20.212,0.213,negative,,
58487.119537,r,19.223,0.114,negative,,
58481.267600,g,19.764,,limit,,
58475.293480,r,19.337,,limit,,
58475.106420,g,19.173,,limit,,
58472.268982,r,19.218,0.210,negative,,
58472.196380,g,19.315,,limit,,
58469.192820,r,19.035,,limit,,
58469.167840,g,19.527,,limit,,
58466.275610,g,17.929,,limit,,
58462.272690,r,18.982,,limit,,
58456.254060,r,20.345,,limit,,
58456.218669,r,19.304,0.125,negative,,
58450.314750,r,16.293,,limit,,
58447.334676,r,19.421,0.207,negative,,
58434.312164,r,19.283,0.202,negative,,
58434.283530,g,19.977,0.207,negative,,
58431.292720,r,19.411,0.162,negative,,
58431.237480,g,19.532,,limit,,
58428.292095,r,19.376,0.136,negative,,
58425.345104,g,20.286,0.205,negative,,
58425.314259,r,19.507,0.148,negative,,
58397.398785,r,19.863,0.140,negative,,
58374.382014,r,20.222,0.185,negative,,
