MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
58680.180671,g,17.768,0.078,positive,,
58679.217917,r,16.448,0.034,positive,,
58679.182199,g,17.743,0.063,positive,,
58677.198044,r,16.463,0.040,positive,,
58677.180637,g,17.781,0.073,positive,,
58676.204329,r,16.433,0.033,positive,,
58676.202917,r,16.442,0.043,positive,,
58676.198345,r,16.435,0.032,positive,,
58676.182812,g,17.687,0.057,positive,,
58676.182326,g,17.812,0.069,positive,,
58676.181829,g,17.753,0.063,positive,,
58674.217523,r,16.423,0.035,positive,,
58674.199340,g,17.728,0.071,positive,,
58673.212800,r,20.261,,limit,,
58673.203993,r,16.396,0.042,positive,,
58673.199410,r,16.417,0.036,positive,,
58673.182743,g,17.675,0.055,positive,,
58673.182292,g,17.739,0.070,positive,,
58673.179479,g,17.778,0.052,positive,,
58671.200451,r,16.324,0.051,positive,,
58670.308414,r,16.397,0.042,positive,,
58670.202616,g,17.660,0.050,positive,,
58670.197072,g,17.726,0.048,positive,,
58670.196586,g,17.667,0.058,positive,,
58670.180544,r,16.392,0.032,positive,,
58670.180093,r,16.365,0.028,positive,,
58668.195845,g,17.668,0.048,positive,,
58668.186597,r,16.385,0.037,positive,,
58667.224526,r,16.340,0.035,positive,,
58667.204664,g,17.657,0.053,positive,,
58667.196563,g,17.687,0.049,positive,,
58667.196076,g,17.715,0.050,positive,,
58665.267350,r,16.364,0.039,positive,,
58665.196632,g,17.603,0.049,positive,,
58661.220764,g,17.581,0.042,positive,,
58661.220312,g,17.576,0.048,positive,,
58661.219410,g,17.630,0.051,positive,,
58661.205787,r,16.266,0.035,positive,,
58661.204896,r,16.271,0.029,positive,,
58661.204433,r,16.287,0.035,positive,,
58660.185972,g,17.643,0.045,positive,,
58658.201609,g,17.585,0.051,positive,,
58658.199201,g,17.603,0.046,positive,,
58658.198750,g,17.567,0.050,positive,,
58657.198773,g,17.590,0.046,positive,,
58655.241563,g,17.564,0.058,positive,,
58655.241088,g,17.541,0.055,positive,,
58655.177870,r,16.242,0.032,positive,,
58655.177396,r,16.224,0.036,positive,,
58654.285914,g,17.478,0.061,positive,,
58654.266852,g,17.574,0.065,positive,,
58654.226204,r,16.215,0.046,positive,,
58654.198137,r,16.218,0.028,positive,,
58652.278588,r,16.165,0.040,positive,,
58652.278102,r,16.246,0.032,positive,,
58651.259792,r,16.220,0.049,positive,,
58651.240162,r,16.200,0.035,positive,,
58651.198229,g,17.565,0.066,positive,,
58651.195440,g,17.448,0.072,positive,,
58649.237812,r,16.160,0.033,positive,,
58649.237326,r,16.194,0.048,positive,,
58649.183252,g,17.548,0.064,positive,,
58649.181817,g,17.475,0.053,positive,,
58648.215382,r,16.164,0.045,positive,,
58648.205428,r,16.157,0.030,positive,,
58648.180023,g,17.460,0.060,positive,,
58648.178032,g,17.511,0.073,positive,,
58646.221794,r,16.166,0.036,positive,,
58646.221308,r,16.201,0.045,positive,,
58646.196134,g,17.457,0.057,positive,,
58646.195660,g,17.498,0.055,positive,,
58645.236713,g,17.500,0.054,positive,,
58645.208750,g,17.456,0.049,positive,,
58643.241563,r,16.121,0.027,positive,,
58643.198542,g,17.424,0.038,positive,,
58642.259201,r,16.111,0.032,positive,,
58642.237465,r,16.103,0.026,positive,,
58642.219653,r,16.094,0.030,positive,,
58642.206053,g,17.428,0.038,positive,,
58642.205602,g,17.409,0.053,positive,,
58642.173472,g,17.370,0.066,positive,,
58640.227523,r,16.114,0.037,positive,,
58640.204063,g,17.423,0.040,positive,,
58639.281458,r,16.097,0.041,positive,,
58639.242500,g,17.435,0.043,positive,,
58639.218426,g,17.346,0.046,positive,,
58639.217512,g,17.361,0.048,positive,,
58639.187407,r,16.110,0.024,positive,,
58637.225961,g,17.368,0.050,positive,,
58637.200648,r,16.073,0.029,positive,,
